bug_id,pr_number,title,author,created,closed,labels,org,country,review_days,reviewers
8345133,134,8345133: Test sun/security/tools/jarsigner/TsacertOptionTest.java failed: Warning found in stdout,rgangadhar,2025-03-13,2025-03-19,integrated|backport|clean,,,6,
8346285,135,8346285: Update jarsigner compatibility test for change in default digest algorithm,nibjen,2025-03-13,2025-03-26,integrated|backport|clean,,,13,
8351639,137,8351639: Improve debuggability of test/langtools/jdk/jshell/JdiHangingListenExecutionControlTest.java test,sendaoYan,2025-03-14,2025-03-19,integrated|backport|clean,Alibaba,CN,5,
8351500,138,8351500: G1: NUMA migrations cause crashes in region allocation,tstuefe,2025-03-14,2025-03-19,integrated|backport|clean,Red Hat,DE,5,
8345134,139,8345134: Test sun/security/tools/jarsigner/ConciseJarsigner.java failed: unable to find valid certification path to requested target,nibjen,2025-03-14,2025-03-28,integrated|backport|clean,,,14,
8346049,140,8346049: jdk/test/lib/security/timestamp/TsaServer.java warnings,ksreenath-ora,2025-03-17,2025-03-26,integrated|backport|clean,,,9,
8351382,141,8351382: New test containers/docker/TestMemoryWithSubgroups.java is failing,sercher,2025-03-18,2025-03-24,integrated|backport|clean,,,6,
8350683,142,8350683: Non-C2 / minimal JVM crashes in the build on ppc64 platforms,MBaesken,2025-03-18,2025-03-24,integrated|backport|clean,SAP,DE,6,
8348261,143,8348261: assert(n->is_Mem()) failed: memory node required,vnkozlov,2025-03-18,2025-03-21,integrated|backport|clean,Oracle,US,3,"eme64,chhagedorn"
8352302,145,8352302: Test sun/security/tools/jarsigner/TimestampCheck.java is failing,sendaoYan,2025-03-19,2025-03-22,integrated|backport|clean,Alibaba,CN,3,
8349501,147,8349501: Relocate supporting classes in security/testlibrary to test/lib/jdk tree,ksreenath-ora,2025-03-19,2025-04-03,integrated|backport|clean,,,15,
8351933,148,8351933: Inaccurate masking of TC subfield decrement in ForkJoinPool,dchuyko,2025-03-19,2025-03-24,integrated|backport|clean,,,5,
8348598,149,8348598: Update Libpng to 1.6.47,honkar-jdk,2025-03-19,2025-03-24,integrated|backport|clean,Oracle,IN,5,
8305010,151,8305010: Test vmTestbase/nsk/jvmti/scenarios/sampling/SP05/sp05t003/TestDescription.java timed out: thread not suspended,shyamkishororacle,2025-03-20,2025-03-28,integrated|backport|clean,,,8,
8347995,152,8347995: Race condition in jdk/java/net/httpclient/offline/FixedResponseHttpClient.java,kieran-farrell,2025-03-20,2025-03-21,integrated|backport|clean,,,1,
8352512,153,8352512: TestVectorZeroCount: counter not reset between iterations,TheRealMDoerr,2025-03-21,2025-03-26,integrated|backport|clean,SAP,DE,5,
8343607,155,8343607: C2: Shenandoah crashes during barrier expansion in Continuation::enter,rwestrel,2025-03-24,2025-03-31,integrated|backport|clean,Red Hat,FR,7,
8336042,156,8336042: Caller/callee param size mismatch in deoptimization causes crash,TobiHartmann,2025-03-24,2025-03-27,integrated|backport|clean,Oracle,DE,3,dean-long
8347173,157,8347173: java/net/DatagramSocket/InterruptibleDatagramSocket.java fails with virtual thread factory,govsrini,2025-03-25,2025-03-31,integrated|backport|clean,,,6,
8347296,158,8347296: WinInstallerUiTest fails in local test runs if the path to test work directory is longer that regular,ankhunti,2025-03-25,2025-04-01,integrated|backport|clean,,,7,
8217914,159,8217914: java/net/httpclient/ConnectTimeoutHandshakeSync.java failed on connection refused while doing POST,HamzaBenyazid,2025-03-26,2025-04-21,integrated|backport|clean,,,26,
8352716,161,8352716: (tz) Update Timezone Data to 2025b,gnu-andrew,2025-03-27,2025-04-04,integrated|backport,Red Hat,,8,mrserb
8351233,164,8351233: [ASAN] avx2-emu-funcs.hpp:151:20: error: ‘D.82188’ is used uninitialized,sendaoYan,2025-03-30,2025-04-04,integrated|backport|clean,Alibaba,CN,5,
8352866,167,8352866: TestLogJIT.java runs wrong test class,sendaoYan,2025-03-30,2025-04-24,integrated|backport|clean,Alibaba,CN,25,
8350386,168,8350386: Test TestCodeCacheFull.java fails with option -XX:-UseCodeCacheFlushing,sendaoYan,2025-04-01,2025-04-04,integrated|backport|clean,Alibaba,CN,3,
8347000,170,8347000: Bug in com/sun/net/httpserver/bugs/B6361557.java test,govsrini,2025-04-02,2025-04-02,integrated|backport|clean,,,0,
8351277,171,8351277: Remove pipewire from AIX build,MBaesken,2025-04-02,2025-04-04,integrated|backport|clean,SAP,DE,2,
8347298,172,8347298: Bug in JPackageCommand.ignoreFakeRuntime(),ankhunti,2025-04-02,2025-04-17,integrated|backport|clean,,,15,
8351665,174,8351665: Remove unused UseNUMA in os_aix.cpp,MBaesken,2025-04-02,2025-04-04,integrated|backport|clean,SAP,DE,2,
8352946,175,8352946: SEGV_BND signal code of SIGSEGV missing from our signal-code table,MBaesken,2025-04-02,2025-04-04,integrated|backport|clean,SAP,DE,2,
8330936,176,8330936: [ubsan] exclude function BilinearInterp and ShapeSINextSpan in libawt java2d from ubsan checks,MBaesken,2025-04-02,2025-04-04,integrated|backport|clean,SAP,DE,2,
