bug_id,pr_number,title,author,created,closed,labels,org,country,review_days,reviewers
8281731,57,8281731: riscv: Refactor instruction extraction code in nativeInst_riscv.h/cpp,zhengxiaolinX,2022-02-14,2022-02-16,integrated,Independent,CN,2,"RealFYang,yadongw"
8281632,58,8281632: riscv: Improve interpreter stack banging,yadongw,2022-02-22,2022-03-08,integrated,Huawei,CN,14,"shipilev,RealFYang"
8282331,59,8282331: riscv: is_wide_vector should not depend on specific vector size,feilongjiang,2022-02-24,2022-02-24,integrated,Huawei,CN,0,RealFYang
8282415,60,8282415: riscv: Rename StubRoutines::riscv64 to StubRoutines::riscv,feilongjiang,2022-02-26,2022-02-26,integrated,Huawei,CN,0,"RealFYang,yhzhu20"
8281967,61,8281967: riscv: Intrinsify bigIntegerLeftShift,guotaiping1,2022-02-28,2022-03-02,integrated,,,2,"RealFYang,yhzhu20"
8282466,62,8282466: riscv: Remove unused code in linux_riscv,feilongjiang,2022-03-01,2022-03-01,integrated,Huawei,CN,0,"RealFYang,yhzhu20"
8282328,63,8282328: riscv: Intrinsify bigIntegerRightShift,guotaiping1,2022-03-02,2022-03-02,integrated,,,0,"RealFYang,yhzhu20"
8282436,64,8282436: riscv: pd_disjoint_words_atomic() needs to be atomic,guotaiping1,2022-03-02,2022-03-02,integrated,,,0,"RealFYang,yhzhu20"
8283020,66,8283020: riscv: Fix configure integration,magicus,2022-03-11,2022-03-14,integrated,Oracle,SE,3,"feilongjiang,RealFYang"
8283364,67,8283364: riscv: Intrinsify countPositives,feilongjiang,2022-03-18,2022-03-21,integrated,Huawei,CN,3,"RealFYang,yhzhu20"
