bug_id,pr_number,title,author,created,closed,labels,org,country,review_days,reviewers
8355915,64,8355915: [leyden] Crash in MDO clearing the unloaded array type,shipilev,2025-04-29,2025-05-01,integrated,Amazon,US,2,"iwanowww,veresov"
8355514,65,8355514: [premain] rename AOT code flags and adjust their ergonomic settings,vnkozlov,2025-05-02,2025-05-07,integrated,Oracle,US,5,shipilev
,66,Some AOTCodeCache cleanup after merge from mainline,ashu-mehra,2025-05-14,2025-05-14,integrated,IBM,CA,0,vnkozlov
8347830,67,8347830: [premain] UseCompatibleCompressedOops is broken after merging with mainline,vnkozlov,2025-05-16,2025-05-19,integrated,Oracle,US,3,"ashu-mehra,adinn"
8357060,68,8357060: [premain] assert(left >= right) failed: avoid underflow,ashu-mehra,2025-05-16,2025-05-20,integrated,IBM,CA,4,"vnkozlov,adinn"
8340474,69,8340474: [premain] Revert ArchiveRelocationMode back to 1,shipilev,2025-05-19,2025-05-20,integrated,Amazon,US,1,"ashu-mehra,vnkozlov"
,71,Update nmethod caching and clean up unused/duplicate methods,ashu-mehra,2025-06-02,2025-06-16,integrated,IBM,CA,14,"vnkozlov,adinn"
,72,Fix recent merge errors,shipilev,2025-06-02,2025-06-03,integrated,Amazon,US,1,"vnkozlov,veresov"
8358344,73,8358344: [leyden] Enable UseSecondarySupersTable support,shipilev,2025-06-03,2025-06-03,integrated,Amazon,US,0,"ashu-mehra,vnkozlov"
8358693,75,8358693: [leyden] Bootstrapping circularity leads to never starting preload threads,shipilev,2025-06-05,2025-06-05,integrated,Amazon,US,0,vnkozlov
8358707,76,8358707: [leyden] Flip AOTCompileEagerly back on,shipilev,2025-06-05,2025-06-05,integrated,Amazon,US,0,vnkozlov
8358722,77,8358722: [leyden] Revert whitespace/comment diffs against mainline,shipilev,2025-06-05,2025-06-05,integrated,Amazon,US,0,vnkozlov
8358546,78,8358546: [premain] AOT code generation should support UseCompactObjectHeaders,vnkozlov,2025-06-06,2025-06-06,integrated,Oracle,US,0,shipilev
8359107,79,"8359107: [leyden] Pick up JDK-8357481, JDK-8357473 and rework precompilation waits",shipilev,2025-06-10,2025-06-20,integrated,Amazon,US,10,"iwanowww,vnkozlov"
,80,Cleanup unused _decompile and _ignore_decompile fields in AOTCodeEntry,ashu-mehra,2025-06-19,2025-06-19,integrated,IBM,CA,0,vnkozlov
,82,[leyden] Do not enable -XX:AOTMode=on by default,iklam,2025-06-27,2025-07-11,integrated,Oracle,US,14,shipilev
,83,Remove Leyden experimental workflow,iklam,2025-06-27,2025-07-11,integrated,Oracle,US,14,ashu-mehra
,84,Store cpu features in AOTCodeCache header,ashu-mehra,2025-07-04,2025-08-08,integrated,IBM,CA,35,"vnkozlov,adinn"
8362534,85,8362534: [Leyden] assert(comp != nullptr) failed: Ensure we have a compiler,ashu-mehra,2025-07-17,2025-07-17,integrated,IBM,CA,0,vnkozlov
8362657,86,8362657: Make tables used in AOT assembly phase GC-safe,iklam,2025-07-18,2025-07-22,integrated,Oracle,US,4,"shipilev,ashu-mehra,vnkozlov"
8362558,87,8362558: [Leyden] fatal error: New workflow: should not compile code for unarchived class: UnsupportedBSMs$$Lambda/0...,iklam,2025-07-21,2025-07-22,integrated,Oracle,US,1,vnkozlov
8362559,88,8362559: [leyden] assert(!InstanceKlass::cast(receiver_klass)->is_not_initialized()) failed: receiver_klass must be initialized,vnkozlov,2025-07-23,2025-07-24,integrated,Oracle,US,1,"shipilev,iklam"
8364372,89,8364372: [Leyden] Set UseAOTCodeLoadThread ergonomically,ashu-mehra,2025-07-30,2025-08-01,integrated,IBM,CA,2,vnkozlov
,90,Restore Method pointer for every AOTCodeEntry,ashu-mehra,2025-08-07,2025-08-12,integrated,IBM,CA,5,vnkozlov
,91,Use method offset as the hash for storing nmethods,ashu-mehra,2025-08-13,2025-08-20,integrated,IBM,CA,7,vnkozlov
,92,Update README.md to be used as Release Notes for Leyden EA 2,iklam,2025-08-27,2025-08-27,integrated,Oracle,US,0,"DanHeidinga,vnkozlov"
8366811,94,8366811: [leyden] Expose nmethod AOT entry in VMStructs,shipilev,2025-09-03,2025-09-03,integrated,Amazon,US,0,vnkozlov
,95,Refactor AOTCodeCache layout to store preload entries separately,ashu-mehra,2025-09-03,2025-09-19,integrated,IBM,CA,16,"vnkozlov,adinn"
8368095,97,8368095: [leyden] Fix klass dependency recording,shipilev,2025-09-19,2025-09-23,integrated,Amazon,US,4,iwanowww
8368289,98,8368289: [leyden] Expose AOTCodeEntry::_for_preload in VMStructs,shipilev,2025-09-22,2025-09-22,integrated,Amazon,US,0,adinn
8368465,99,8368465: [leyden] Improve precompiler method selection code,shipilev,2025-09-23,2025-12-05,integrated,Amazon,US,73,vnkozlov
,101,Minor cleanup and refactoring,ashu-mehra,2025-09-26,2025-09-29,integrated,IBM,CA,3,vnkozlov
8368811,102,8368811: [Leyden] Use AOTRuntimeConstants table for card_table::_byte_map_base,vnkozlov,2025-09-27,2025-10-03,integrated,Oracle,US,6,adinn
8369735,103,8369735: [Leyden] AOT compiled methods have lower peak performance,shipilev,2025-10-16,2025-10-17,integrated,Amazon,US,1,"vnkozlov,adinn"
8371159,104,8371159: [Leyden] assert(false) failed: Attempting to acquire lock,veresov,2025-11-12,2025-11-13,integrated,Oracle,,1,vnkozlov
8377339,108,8377339: Implement AOTCacheAccess::get_archived_object using heap roots,iklam,2026-02-06,2026-02-10,integrated,Oracle,US,4,"fisk,vnkozlov"
8377597,110,8377597: [Leyden] Improve peak performance when AOT code is used,vnkozlov,2026-02-10,2026-02-12,integrated,Oracle,US,2,shipilev
8378150,111,8378150: Clean up C++ iterator style in compactHashtable.hpp and trainingData.hpp,iklam,2026-02-18,2026-02-20,integrated,Oracle,US,2,veresov
