bug_id,pr_number,title,author,created,closed,labels,org,country,review_days,reviewers
,669,[hat] Fix C99 codegen parenthesis when having inner iface interfaces,jjfumero,2025-11-07,2025-11-07,integrated,Oracle,,0,
,670,[HAT] Test Engine Improved,jjfumero,2025-11-07,2025-11-07,integrated,Oracle,,0,
,671,Hat view simplification of types,grfrost,2025-11-09,2025-11-09,integrated,Oracle,,0,
,672,Fix array view tests and force factory creation of ranges,grfrost,2025-11-09,2025-11-09,integrated,Oracle,,0,
,673,A less clumsey way of forcing range factories,grfrost,2025-11-09,2025-11-09,integrated,Oracle,,0,
,674,[hat] F16 decoupled from Buffer type,jjfumero,2025-11-10,2025-11-10,integrated,Oracle,,0,
,675,Experimenting factories from pools,grfrost,2025-11-11,2025-11-11,integrated,Oracle,,0,
,676,Fix arrayview tests,rbrchen,2025-11-11,2025-11-12,integrated,,,1,
,677,Lump constructor reference with method reference,mcimadamore,2025-11-12,2025-11-12,integrated,Oracle,GB,0,PaulSandoz
,678,[hat] DeviceType interface definition for private/local data structures,jjfumero,2025-11-12,2025-11-13,integrated,Oracle,,1,
,679,OpBuilder optimizations - part 1.,asotona,2025-11-12,2025-11-19,integrated,Oracle,CZ,7,mabbay
,680,Regression: HAT tests broken after pull/677,mcimadamore,2025-11-13,2025-11-13,integrated,Oracle,GB,0,
,681,Hat view more experiments,grfrost,2025-11-13,2025-11-13,integrated,Oracle,,0,
,682,Beef up reference resolution code and test,mcimadamore,2025-11-13,2025-11-14,integrated,Oracle,GB,1,PaulSandoz
,683,[hat] javadoc for TestDeviceType,jjfumero,2025-11-14,2025-11-14,integrated,Oracle,,0,
,684,Ensure HAT executes with Babylon JDK images build,PaulSandoz,2025-11-18,2025-11-19,integrated,Oracle,,1,"jjfumero,asotona,mcimadamore"
,685,Drop Quotable type,mcimadamore,2025-11-19,2025-11-20,integrated,Oracle,GB,1,PaulSandoz
,687,Optimize type construction in OpBuilder,mabbay,2025-11-19,2025-11-20,integrated,Oracle,,1,asotona
,688,Split support for reflectable lambdas from lambda metafactory,mcimadamore,2025-11-20,2025-11-20,integrated,Oracle,GB,0,PaulSandoz
,689,Code reflection synthetic class generation moved to JavaCompiler::genCode,asotona,2025-11-20,2025-11-21,integrated,Oracle,CZ,1,mcimadamore
,690,Code transformer,PaulSandoz,2025-11-20,2025-11-21,integrated,Oracle,,1,"asotona,mcimadamore"
,691,ModuleOp generation from LambdaOp and FuncOp,rbrchen,2025-11-21,2025-12-19,integrated,,,28,PaulSandoz
,693,Rename @CodeReflection to @Reflect,mcimadamore,2025-11-21,2025-11-21,integrated,Oracle,GB,0,PaulSandoz
,694,[hat] Reduces the number of threads in thread-block for small kernels,jjfumero,2025-11-21,2025-11-21,integrated,Oracle,,0,
,695,jextract 25 import fix,grfrost,2025-11-21,2025-11-21,integrated,Oracle,,0,
,696,Hat view face culling,grfrost,2025-11-21,2025-11-21,integrated,Oracle,,0,
,697,Merge master,PaulSandoz,2025-11-21,2025-11-21,integrated|clean,Oracle,,0,
,698,Added some NDRange helpers to simplify N dim ranges,grfrost,2025-11-22,2025-11-22,integrated,Oracle,,0,
,699,switch examples and tests to new NDRange helpers,grfrost,2025-11-22,2025-11-22,integrated,Oracle,,0,
,700,removed unnecessary methods,grfrost,2025-11-22,2025-11-22,integrated,Oracle,,0,
,701,added a nbody vector kernel,grfrost,2025-11-23,2025-11-23,integrated,Oracle,,0,
,702,Hat move javac and java opts from job builder,grfrost,2025-11-23,2025-11-23,integrated,Oracle,,0,
,703,[hat] Global and Local ranges to be constructed with `of` methods,jjfumero,2025-11-24,2025-11-24,integrated,Oracle,,0,
,704,[hat] Use of C99CodeBuilder to build the IR for a deviceType,jjfumero,2025-11-24,2025-11-24,integrated,Oracle,,0,
,705,Adding empty string to java's ProcessBuilder seeems problematic,grfrost,2025-11-24,2025-11-24,integrated,Oracle,,0,
,706,BytecodeGenerator cleanup and switch support ,asotona,2025-11-25,2025-12-04,integrated,Oracle,CZ,9,
,707,Refactor code for computing denotable projection of types,mcimadamore,2025-11-25,2025-12-01,integrated,Oracle,GB,6,PaulSandoz
,708,Samples fixed after refactoring,jjfumero,2025-11-25,2025-11-25,integrated,Oracle,,0,
,709,[hat] varStoreOp extended for dialect varOp Types,jjfumero,2025-11-26,2025-11-26,integrated,Oracle,,0,
,711,Remove minor unnecessary changes from main javac codebase,mcimadamore,2025-11-26,2025-12-01,integrated,Oracle,GB,5,PaulSandoz
,712,[docs] Babylon and HAT builds and with HAT testing updated,jjfumero,2025-11-28,2025-11-28,integrated,Oracle,,0,
,713,[hat] Compilation phases formatted with sub-phase,jjfumero,2025-11-28,2025-11-28,integrated,Oracle,,0,
,714,Make java @hat/bld less noisy by default,grfrost,2025-11-28,2025-11-28,integrated,Oracle,,0,
,715,Fix javadoc issues,mcimadamore,2025-11-28,2025-12-01,integrated,Oracle,GB,3,PaulSandoz
,716,[hat] Proposal for bfloat16 ,jjfumero,2025-11-28,2025-12-03,integrated,Oracle,,5,
,717,[hat] Cleanup F16 name impl,jjfumero,2025-12-01,2025-12-01,integrated,Oracle,,0,
,718,Make it easier to create simple schemas,grfrost,2025-12-01,2025-12-01,integrated,Oracle,,0,
,719,Replace string literals with class names with references to Class apis,grfrost,2025-12-01,2025-12-01,integrated,Oracle,,0,
,720,[hat] Testing suite - avoid log duplications,jjfumero,2025-12-01,2025-12-01,integrated,Oracle,,0,
,722,[hat] Testing suite - cleanup,jjfumero,2025-12-01,2025-12-01,integrated,Oracle,,0,
,723,Fix issues with local class creation from reflectable constructs,mcimadamore,2025-12-03,2025-12-03,integrated,Oracle,GB,0,PaulSandoz
,724,Simplify C99 codegen,grfrost,2025-12-03,2025-12-03,integrated,Oracle,,0,
,725,[hat] bfloat16 codegen for C99 conversion fixed,jjfumero,2025-12-04,2025-12-04,integrated,Oracle,,0,
,726,Make @Reflect a use-site annotation,mcimadamore,2025-12-04,2025-12-04,integrated,Oracle,GB,0,PaulSandoz
,727,Job builder was dropping javac jvmopts,grfrost,2025-12-04,2025-12-04,integrated,Oracle,,0,
,728,Simplify CodeElement.elements,PaulSandoz,2025-12-05,2025-12-05,integrated,Oracle,,0,
,729,Cleaned up NDRange and initialization of KernelBufferContext,grfrost,2025-12-06,2025-12-06,integrated,Oracle,,0,
,730,More C99 code gen cleanup,grfrost,2025-12-06,2025-12-06,integrated,Oracle,,0,
,731,Fixed the class heiarchy of codegen builders,grfrost,2025-12-07,2025-12-07,integrated,Oracle,,0,
,732,Add DeviceType support for array views,rbrchen,2025-12-08,2025-12-12,integrated,,,4,
,733,Hat fix java codebuilder,grfrost,2025-12-08,2025-12-08,integrated,Oracle,,0,
,734,last pr caused grief.  Mac os filename change case,grfrost,2025-12-08,2025-12-08,integrated,Oracle,,0,
,735,switch text tools to use Regex,grfrost,2025-12-08,2025-12-08,integrated,Oracle,,0,
,736,moved c99 codegen out of base class,grfrost,2025-12-08,2025-12-08,integrated,Oracle,,0,
,737,Remove CodeElement.transform,PaulSandoz,2025-12-08,2025-12-10,integrated,Oracle,,2,
,738,Fails if code model was compiled by a feature version different from the current,mabbay,2025-12-08,2025-12-11,integrated,Oracle,,3,PaulSandoz
,739,Rename compute/kernel interfaces.,PaulSandoz,2025-12-08,2025-12-10,integrated,Oracle,,2,
,740,[hat] Type transform between bfloat16 <-> float improved,jjfumero,2025-12-09,2025-12-09,integrated,Oracle,,0,
,741,Fix balanced parenthesis and structs for the CUDA backend,jjfumero,2025-12-09,2025-12-09,integrated,Oracle,,0,
,742,HAT Test Report improved,jjfumero,2025-12-09,2025-12-09,integrated,Oracle,,0,
,743,More C99 code gen fixes,grfrost,2025-12-09,2025-12-09,integrated,Oracle,,0,
,744,[hat] Assert moved to hat.test.exceptions package,jjfumero,2025-12-10,2025-12-10,integrated,Oracle,,0,
,746,HAT memory mallocs and copies improved,jjfumero,2025-12-12,2025-12-12,integrated,Oracle,,0,
8373576,747,8373576: BytecodeGenerator fails with AssertionError on InvokeOp with varargs,asotona,2025-12-12,2025-12-15,integrated,Oracle,CZ,3,
,748,Test java version check we do in op building methods,mabbay,2025-12-12,2025-12-19,integrated,Oracle,,7,"PaulSandoz,mcimadamore"
,749,Config parsing was not capturing PLATFORM:n or DEVICE:n,grfrost,2025-12-15,2025-12-15,integrated,Oracle,,0,
8373571,750,8373571: Code model of JavaOp.ForOp does not handle (un)boxing correctly,mcimadamore,2025-12-15,2025-12-16,integrated,Oracle,GB,1,"asotona,PaulSandoz"
,751,[hat] Remove device custom data types that inherit from Buffer,jjfumero,2025-12-15,2025-12-15,integrated,Oracle,,0,
8373572,752,8373572: BytecodeGenerator throws UnsupportedOperationException for JavaOp.InvokeOp when invoke kind is SUPER.,asotona,2025-12-15,2025-12-16,integrated,Oracle,CZ,1,
,753,Streamlining OpTk and preparing to move out of HAT core,grfrost,2025-12-16,2025-12-16,integrated,Oracle,,0,
,754,[hat] CUDA Backend Codegen fixed,jjfumero,2025-12-17,2025-12-17,integrated,Oracle,,0,
,755,Added HatVarOp marker interface and OpTk helpers,grfrost,2025-12-17,2025-12-17,integrated,Oracle,,0,
,756,Fix regression in last PR,grfrost,2025-12-17,2025-12-17,integrated,Oracle,,0,
,757,Removing opencl and cuda warnings nvidia,grfrost,2025-12-17,2025-12-17,integrated,Oracle,,0,
,758,Created optkl subproject containing  tooling that does not depend on HAT,grfrost,2025-12-17,2025-12-17,integrated,Oracle,,0,
,759,[hat] Rollback specific buffer-accessor for OpenCL buffer allocation,jjfumero,2025-12-18,2025-12-18,integrated,Oracle,,0,
,760,Isolating iface mapper so it can be used outside of HAT,grfrost,2025-12-18,2025-12-18,integrated,Oracle,,0,
,761,Codebuilders are useful in some common optkl tooling,grfrost,2025-12-18,2025-12-18,integrated,Oracle,,0,
,762,Unreflect tests,asotona,2025-12-18,2026-01-02,integrated,Oracle,CZ,15,
,763,Moved the generation of random suffix for schema padding to codegen,grfrost,2025-12-18,2025-12-18,integrated,Oracle,,0,
,764,switching to new transformer pattern - ThreadsPhase,grfrost,2025-12-18,2025-12-18,integrated,Oracle,,0,
,765,Add HATPtrOps to array view,rbrchen,2025-12-18,2025-12-19,integrated,,,1,
,766,Fix some typos and doc improvement,deleSerna,2025-12-18,2025-12-19,integrated,,,1,jjfumero
,767,Rationalizing use of MethodHandles.Lookup and Arena passing,grfrost,2025-12-19,2025-12-19,integrated,Oracle,,0,
,768,Moved the ifacemapper out of HAT core to optlk,grfrost,2025-12-19,2025-12-19,integrated,Oracle,,0,
,769,Lazily invoke lambda op building method,mabbay,2025-12-19,2025-12-23,integrated,Oracle,,4,PaulSandoz
,770,Hat cleanup phases,grfrost,2025-12-19,2025-12-19,integrated,Oracle,,0,
,771,Fix the bug of pattern variable initialized with conversion,mabbay,2025-12-19,2025-12-19,integrated,Oracle,,0,PaulSandoz
,772,Fix lowering type pattern,mabbay,2025-12-19,2025-12-23,integrated,Oracle,,4,PaulSandoz
,773,Slight cleanup of HatPtOp and added copyright to enum,grfrost,2025-12-20,2025-12-20,integrated,Oracle,,0,
,774,Throw an exception if the compute method is not annotated with @Reflect,deleSerna,2025-12-21,2025-12-23,integrated,,,2,
,775,Seal NDRange interfaces anc simplify HATThreadOp and phases,grfrost,2025-12-21,2025-12-21,integrated,Oracle,,0,
,776,Cleanup of HAT Cuda codegen,grfrost,2025-12-21,2025-12-21,integrated,Oracle,,0,
,777,I messed up prev PR blockId vs blockIdx,grfrost,2025-12-21,2025-12-21,integrated,Oracle,,0,
,778,Sealed the HATOp/dialect hierarchy,grfrost,2025-12-21,2025-12-21,integrated,Oracle,,0,
,779,Moved scopebuilder down to optkl,grfrost,2025-12-21,2025-12-21,integrated,Oracle,,0,
,780,"We were needlessly passing accelerator around, as a Lookup carrier",grfrost,2025-12-21,2025-12-21,integrated,Oracle,,0,
,781,Moved common code to optkl,grfrost,2025-12-22,2025-12-22,integrated,Oracle,,0,
,782,Sealed HATPhases (transformer) heierarchy and provided access to Kern…,grfrost,2025-12-23,2025-12-23,integrated,Oracle,,0,
,783,Missing import in TestMissingReflectAnnotation,grfrost,2025-12-23,2025-12-23,integrated,Oracle,,0,
,784,Resolving quotable target seems to be broken - this patch fixes HAT,grfrost,2025-12-23,2025-12-23,integrated,Oracle,,0,
8373573,785,8373573: JavaOp.SwitchExpressionOp with unconditional pattern lowers to an invalid code model,mabbay,2025-12-23,2025-12-29,integrated,Oracle,,6,asotona
,786,Cache kernel call sites based on lambdaOp location,grfrost,2025-12-24,2025-12-24,integrated,Oracle,,0,
,787,Hat switch from pattern to regex,grfrost,2025-12-24,2025-12-24,integrated,Oracle,,0,
,789,"More phase refactoring, created common op pattern matchers",grfrost,2025-12-26,2025-12-26,integrated,Oracle,,0,
,790,Switched to using schema dsl rather than annotions for field order,grfrost,2025-12-27,2025-12-27,integrated,Oracle,,0,
,791,Move hat annotations back to core.  Some groupied of common classes,grfrost,2025-12-27,2025-12-27,integrated,Oracle,,0,
,792,Hat simplify phases,grfrost,2025-12-27,2025-12-27,integrated,Oracle,,0,
,793,Moved some 'util' helpers into nested phase classes,grfrost,2025-12-27,2025-12-27,integrated,Oracle,,0,
,794,New dsl style schema extended to support 2D arrays bound by width*height,grfrost,2025-12-28,2025-12-28,integrated,Oracle,,0,
,795,added some experiments for testing JavaCodeBuilder and Txfmr,grfrost,2025-12-29,2025-12-29,integrated,Oracle,,0,
,796,Cleaning up HAT/Optkl transformers. Also removed dead transformer code,grfrost,2025-12-30,2025-12-30,integrated,Oracle,,0,
,797,Previous PR was generating extras spaces and unused expression wanings,grfrost,2025-12-30,2025-12-30,integrated,Oracle,,0,
,799,Unified access type info.. also removed dead optkl.Trxfmr  code,grfrost,2025-12-31,2025-12-31,integrated,Oracle,,0,
,800,Migrated BufferTagger to use InvokeOpHelper for common tasks,grfrost,2025-12-31,2025-12-31,integrated,Oracle,,0,
,801,Cleanup of FP16Phase removing duplicate code and leaning on InvokHelper,grfrost,2026-01-01,2026-01-01,integrated,Oracle,,0,
,802,fix of TestJavaVersionCheckerForLambdas and TestJavaVersionCheckerForMethods,asotona,2026-01-02,2026-01-02,integrated,Oracle,CZ,0,
,803,More FP16Phase cleanup. Leveraging Invoke helper,grfrost,2026-01-02,2026-01-02,integrated,Oracle,,0,
,804,Switch lowering fixes,asotona,2026-01-02,2026-01-05,integrated,Oracle,CZ,3,mabbay
,805,Removed previous transformer patter experiments,grfrost,2026-01-02,2026-01-02,integrated,Oracle,,0,
,806,Refactored VectorSelectPhase and ArrayViewPhase  using InvokeOpHelper,grfrost,2026-01-03,2026-01-03,integrated,Oracle,,0,
,807,Finally got rid of RefactorMe utils....,grfrost,2026-01-03,2026-01-03,integrated,Oracle,,0,
,808,Hat simplify vector select phase,grfrost,2026-01-04,2026-01-04,integrated,Oracle,,0,
,809,Switch to using optkl.Txfrmr where possible,grfrost,2026-01-04,2026-01-04,integrated,Oracle,,0,
,810,"Avoid Trxfmr constructor, use  static factory of method",grfrost,2026-01-05,2026-01-05,integrated,Oracle,,0,
,812,Added some more common OpHelpers,grfrost,2026-01-05,2026-01-05,integrated,Oracle,,0,
,813,Allow Trxfmr to rename func,grfrost,2026-01-05,2026-01-05,integrated,Oracle,,0,
,814,Array view and PtrOp changes,rbrchen,2026-01-05,2026-01-21,integrated,,,16,
8374550,816,8374550: API for casting Value to Op.Result and Block.Parameter,rbrchen,2026-01-05,2026-01-08,integrated,,,3,PaulSandoz
,817,Improve coverage of JavaCodeBuilder and moved to optkl,grfrost,2026-01-06,2026-01-06,integrated,Oracle,,0,
,818,Moved C99 kernel specific building to KernelCodeBuilder,grfrost,2026-01-06,2026-01-06,integrated,Oracle,,0,
,819,Added field store and load to JavaCodeBuilder,grfrost,2026-01-06,2026-01-06,integrated,Oracle,,0,
,820,Adding more support to the JavaCodeBuilder,grfrost,2026-01-07,2026-01-07,integrated,Oracle,,0,
,821,More OpHelper maintenance,grfrost,2026-01-07,2026-01-07,integrated,Oracle,,0,
,822,Implementation of -XDreflectAll switch,asotona,2026-01-08,2026-01-09,integrated,Oracle,CZ,1,mcimadamore
,823,Added config bit help also forced txfmr to take a lookup,grfrost,2026-01-08,2026-01-08,integrated,Oracle,,0,
,824,JavaDoc fix.,PaulSandoz,2026-01-09,2026-01-09,integrated,Oracle,,0,
,825,Refactor/Simpliy Thread Ops and Phases,grfrost,2026-01-09,2026-01-09,integrated,Oracle,,0,
,826,Add BlockGroup experiment,grfrost,2026-01-09,2026-01-09,integrated,Oracle,,0,
,827,Refactored Blockgroup also renamed some helper functs,grfrost,2026-01-09,2026-01-09,integrated,Oracle,,0,
,828,Hat query experiments,grfrost,2026-01-11,2026-01-11,integrated,Oracle,,0,
,829,Improved NormalizeBlocksTransformer and its application in BytecodeGenerator.,asotona,2026-01-12,2026-01-15,integrated,Oracle,CZ,3,PaulSandoz
,830,[hat][bfloat16] round-to-nearest-even implemented,jjfumero,2026-01-12,2026-01-13,integrated,Oracle,,1,
,831,Some more phase cleanup also added a few Query experiments,grfrost,2026-01-12,2026-01-12,integrated,Oracle,,0,
,832,Derived Vector ops were shadowing fields in the base class,grfrost,2026-01-12,2026-01-12,integrated,Oracle,,0,
,833,OpBuilder splitting into lambdas based on OP_LIMIT,asotona,2026-01-12,2026-01-14,integrated,Oracle,CZ,2,
,834,Use SequencedSet,PaulSandoz,2026-01-12,2026-01-12,integrated,Oracle,,0,
,835,Move liveness analysis to test,PaulSandoz,2026-01-12,2026-01-12,integrated,Oracle,,0,
,836,Move Patterns to tests and examples.,PaulSandoz,2026-01-12,2026-01-12,integrated,Oracle,,0,
,837,Added experiment mapping fluent op calls to BinaryOps,grfrost,2026-01-13,2026-01-13,integrated,Oracle,,0,
,838,Forgot to add the actual experiment to previous PR,grfrost,2026-01-13,2026-01-13,integrated,Oracle,,0,
,839,Hat lanewise binary op extraction experiment,grfrost,2026-01-13,2026-01-13,integrated,Oracle,,0,
,840,More lanewise binary op experiments,grfrost,2026-01-14,2026-01-14,integrated,Oracle,,0,
,841,More refactoring of HAT transformers and phases to use new helpers,grfrost,2026-01-14,2026-01-14,integrated,Oracle,,0,
,842,Factory methods should return concrete op,PaulSandoz,2026-01-14,2026-01-14,integrated,Oracle,,0,
,843,Rename Op.ofQuotable to Op.ofLambda.,PaulSandoz,2026-01-14,2026-01-14,integrated,Oracle,,0,
,844,Replace the term quotable with reflectable lambda,PaulSandoz,2026-01-14,2026-01-14,integrated,Oracle,,0,
,845,Make Quoted generic,PaulSandoz,2026-01-14,2026-01-15,integrated,Oracle,,1,mcimadamore
,846,Catching and logging exceptions from BodyScanner::scanLambda when reflectAll enabled,asotona,2026-01-15,2026-01-15,integrated,Oracle,CZ,0,PaulSandoz
,847,Hat make all c99 and java code builders scope aware,grfrost,2026-01-15,2026-01-15,integrated,Oracle,,0,
,848,Simplify LanewiseBinaryOpExtraction now we have concrete types to check,grfrost,2026-01-15,2026-01-15,integrated,Oracle,,0,
,849,Break infinite recursion in ReflectMethods::typeToTypeElement,asotona,2026-01-15,2026-01-16,integrated,Oracle,CZ,1,mcimadamore
,850,Compare code elements and values.,PaulSandoz,2026-01-16,2026-01-20,integrated,Oracle,,4,
,851,Experiments focused on injecting buffer tracking on statement boundaries,grfrost,2026-01-18,2026-01-18,integrated,Oracle,,0,
,852,Cleaned up InjectBufferTracking experiment,grfrost,2026-01-18,2026-01-18,integrated,Oracle,,0,
,853,HATVectorPhase cleanup/refactoring,grfrost,2026-01-19,2026-01-19,integrated,Oracle,,0,
,854,[hat] Flash-Attention example added,jjfumero,2026-01-20,2026-01-21,integrated,Oracle,,1,
,855,Simplified DeviceSchema creation and OpHelper + Vector Phase refactoring,grfrost,2026-01-20,2026-01-20,integrated,Oracle,,0,
,856,[hat][api] Number of blocks introduced with kernelContext.bs[xyz],jjfumero,2026-01-21,2026-01-21,integrated,Oracle,,0,
,857,"Queries turned out to be overly complex, so I  removed them",grfrost,2026-01-21,2026-01-21,integrated,Oracle,,0,
,858,[hat] HATThreadOp simplified,jjfumero,2026-01-21,2026-01-22,integrated,Oracle,,1,
,859,Refactor of device schema collection before I unify schema building,grfrost,2026-01-21,2026-01-21,integrated,Oracle,,0,
,860,[hat] gitignore updated,jjfumero,2026-01-22,2026-01-22,integrated,Oracle,,0,
,861,Reinstate SHOW_COMPILATION_PHASES,grfrost,2026-01-22,2026-01-22,integrated,Oracle,,0,
,862,Pass comparator to TreeSet,PaulSandoz,2026-01-23,2026-01-23,integrated,Oracle,,0,
,863,ReflectLambdaTest fix to avoid lambdas in local classes,asotona,2026-01-23,2026-01-23,integrated,Oracle,CZ,0,mcimadamore
,864,Hat incrementally separate schema building from allocation,grfrost,2026-01-23,2026-01-23,integrated,Oracle,,0,
,865,Fixes an issue with FP16 and BF16 types I pushed in previous PR,grfrost,2026-01-23,2026-01-23,integrated,Oracle,,0,
,866,Replace class.getName() string compares with class.isAssignableFrom,grfrost,2026-01-23,2026-01-23,integrated,Oracle,,0,
,867,Consistently use builder as the parameter name.,PaulSandoz,2026-01-23,2026-01-23,integrated,Oracle,,0,
,868,HAT VevctorPhase refactoring ,grfrost,2026-01-25,2026-01-25,integrated,Oracle,,0,
,869,Hat remove vector private shared state use interface instead,grfrost,2026-01-25,2026-01-25,integrated,Oracle,,0,
,870,Simplify location copying and invoke regex name matching,grfrost,2026-01-26,2026-01-26,integrated,Oracle,,0,
,871,Temporarily add varname back into binary ops to fix CUDA,grfrost,2026-01-26,2026-01-26,integrated,Oracle,,0,
,872,fix of FerModel and MNISTModel demos,asotona,2026-01-26,2026-01-26,integrated,Oracle,CZ,0,
,873,Some OpHelper additions based on vector phase use cases,grfrost,2026-01-27,2026-01-27,integrated,Oracle,,0,
,874,Use buffer tagger for minimizing copies,rbrchen,2026-01-27,2026-02-10,integrated,,,14,
,875,Mandel and Heal examples were broken. Here we add callsite caching,grfrost,2026-01-28,2026-01-28,integrated,Oracle,,0,
,876,ONNX Update,asotona,2026-01-28,2026-02-07,integrated,Oracle,CZ,10,
,877,Leverage OpHelper stream gatherer to simplify vector phase,grfrost,2026-01-29,2026-01-29,integrated,Oracle,,0,
,878,Hat refactor callgraphs and entrypoints,grfrost,2026-01-29,2026-01-29,integrated,Oracle,,0,
,879,Forgot to add MethodCall iface in last PR,grfrost,2026-01-29,2026-01-29,integrated,Oracle,,0,
,881,Updates to CodeItem and subtypes.,PaulSandoz,2026-01-29,2026-01-30,integrated,Oracle,,1,
,882,Move Location to Op.Location.,PaulSandoz,2026-01-30,2026-01-30,integrated,Oracle,,0,
,883,Fixup ComputeContext import after recent Location refactoring,grfrost,2026-01-31,2026-01-31,integrated,Oracle,,0,
,884,Refactor/Simplify  CallGraph using OpHelpers,grfrost,2026-01-31,2026-01-31,integrated,Oracle,,0,
,885,Hat add shade example,grfrost,2026-02-01,2026-02-01,integrated,Oracle,,0,
,886,Raster performance tests for example-shade,grfrost,2026-02-01,2026-02-01,integrated,Oracle,,0,
,887,Make CodeContext a final class,PaulSandoz,2026-02-02,2026-02-03,integrated,Oracle,,1,
,888,HAT shade buildout,grfrost,2026-02-03,2026-02-03,integrated,Oracle,,0,
,889,Moved/Cloned nbody -> nbodygl and nbody now glfree,grfrost,2026-02-03,2026-02-03,integrated,Oracle,,0,
,890,Terminology updates,PaulSandoz,2026-02-03,2026-02-03,integrated,Oracle,,0,
,891,Updated Quoted,PaulSandoz,2026-02-03,2026-02-03,integrated,Oracle,,0,
,892,Update reflect doc.,PaulSandoz,2026-02-04,2026-02-04,integrated,Oracle,,0,
,893,Moved raster code from shade to experiments and de-dupped typedefs,grfrost,2026-02-04,2026-02-04,integrated,Oracle,,0,
,894,Hat shade toy UI,grfrost,2026-02-05,2026-02-05,integrated,Oracle,,0,
,895,Make Shader a functional interface and separate components,grfrost,2026-02-05,2026-02-05,integrated,Oracle,,0,
,896,Fixed fragCoord and add iMouse and iResolution uniforms,grfrost,2026-02-05,2026-02-05,integrated,Oracle,,0,
,897,Fix javadoc warnings in JavaType hierarchy,mcimadamore,2026-02-05,2026-02-06,integrated,Oracle,GB,1,
,898,Move classes in analysis pkg to dilect pkgs,PaulSandoz,2026-02-05,2026-02-06,integrated,Oracle,,1,mcimadamore
,899,Add missing diagnostics to examples.not-yet.txt,mcimadamore,2026-02-06,2026-02-06,integrated,Oracle,GB,0,
,900,Address javadoc warnings -- part 1,mcimadamore,2026-02-06,2026-02-06,integrated,Oracle,GB,0,PaulSandoz
,901,"Added F32Math mat2 and mod,mix and step funcs",grfrost,2026-02-06,2026-02-06,integrated,Oracle,,0,
,902,Address javadoc warnings -- part 2,mcimadamore,2026-02-06,2026-02-06,integrated,Oracle,GB,0,PaulSandoz
,903,Detaching Interpreter from bytecode.impl package,asotona,2026-02-06,2026-02-06,integrated,Oracle,CZ,0,PaulSandoz
,904,Added random/hash shader examples,grfrost,2026-02-06,2026-02-06,integrated,Oracle,,0,
,905,Add package-info.java to runtime package,mcimadamore,2026-02-06,2026-02-06,integrated,Oracle,GB,0,
,906,Remove duplication in ReflectableLambdaMetafactory javadoc,mcimadamore,2026-02-06,2026-02-06,integrated,Oracle,GB,0,PaulSandoz
,907,Remove use of Interpreter for the samples,PaulSandoz,2026-02-06,2026-02-06,integrated,Oracle,,0,
,908,Quoted.extractOp fails when passed an array containing a null element,PaulSandoz,2026-02-06,2026-02-07,integrated,Oracle,,1,
,909,Clarify javadoc of Java operations,mcimadamore,2026-02-09,2026-02-13,integrated,Oracle,GB,4,PaulSandoz
,910,Added mat3 and fleshed out vec ops,grfrost,2026-02-10,2026-02-10,integrated,Oracle,,0,
,911,[hat] Initial version of a Math Library ,jjfumero,2026-02-12,2026-02-20,integrated,Oracle,,8,
,912,Hat move shade vecs to core,grfrost,2026-02-12,2026-02-12,integrated,Oracle,,0,
,913,Unify marker interface usage for vector and matrix types,grfrost,2026-02-12,2026-02-12,integrated,Oracle,,0,
,914,Initial HAT implementation of example-shade,grfrost,2026-02-13,2026-02-13,integrated,Oracle,,0,
,915,Make javadoc of factories in JavaOp consistent,mcimadamore,2026-02-13,2026-02-13,integrated,Oracle,GB,0,
,916,"Replace usages of ""descriptor"" with ""reference"" in JavaOp",mcimadamore,2026-02-13,2026-02-18,integrated,Oracle,GB,5,PaulSandoz
,917,Hat separate shaders,grfrost,2026-02-14,2026-02-14,integrated,Oracle,,0,
,918,Use existing optkl textmodel to parse GLSL shaders,grfrost,2026-02-15,2026-02-15,integrated,Oracle,,0,
,919,Hat remove fluent style vec and mat operations,grfrost,2026-02-15,2026-02-15,integrated,Oracle,,0,
,920,HAT fix shade wave example,grfrost,2026-02-17,2026-02-17,integrated,Oracle,,0,
,921,Tidied up previous shade examples,grfrost,2026-02-17,2026-02-17,integrated,Oracle,,0,
,922,Parameterized test methods should be non-static.,PaulSandoz,2026-02-17,2026-02-17,integrated,Oracle,,0,
,923,Refactor array view,rbrchen,2026-02-17,2026-03-04,integrated,,,15,
,924,Hat itime should be float,grfrost,2026-02-18,2026-02-18,integrated,Oracle,,0,
,925,Improve dialect FMA example,jjfumero,2026-02-18,2026-02-20,integrated,Oracle,,2,PaulSandoz
,926,Update SPIRV to pom,PaulSandoz,2026-02-18,2026-02-18,integrated,Oracle,,0,
,927,ONNX debug logging,asotona,2026-02-18,2026-02-23,integrated,Oracle,CZ,5,
,928,Rename `BinaryTestOp` to `CompareOp`,PaulSandoz,2026-02-18,2026-02-19,integrated,Oracle,,1,
8376974,929,8376974: Evaluate constant expressions,mabbay,2026-02-19,2026-03-03,integrated,Oracle,,12,
,930,Hat automate creation of vec and mat methods,grfrost,2026-02-20,2026-02-20,integrated,Oracle,,0,
,931,[hat] F16 dialect refactored,jjfumero,2026-02-20,2026-03-04,integrated,Oracle,,12,
